text,label
요통으로 인한 통증이 있는 환자유발 요인에 따라 통증이 발생한 환자,5
스테이플이나 봉합사를 제거하는 과정에서 발생한 급성 말초성 경증 통증이 있습니다.,5
직장내 이물질로 인한 소화기 이상 증상을 보이는 환자,5
급성으로 발생한 직장 또는 회음부에서 경증 통증을 호소하는 환자,5
비특이적인 경증 증상을 호소하는 일반 환자,5
"만성 중심성 경증 통증을 호소하고 있는 입, 인후, 경부의 환자  ",5
만성 말초성 통증으로 인한 하지 통증을 호소하는 환자,5
"생식기의 분비물 또는 피부병변을 가진 환자들은 비뇨기과를 찾아야 합니다. 이러한 증상을 호소하는 환자는 생식기의 감염이나 염증, 성병과 같은 병변의 가능성이 있습니다. 비뇨기과 의사는 증상의 원인을 조사하고 적절한 치료를 제시할 수 있습니다.",5
고환 부위의 통증과 부종이 동반된 상태로 외상이나 감염 등으로 인한 가능성이 있습니다.,5
급성으로 발생한 귀 이물질로 인한 말초성 경증 통증을 호소하는 환자,5
급성으로 발생한 말초성 경증 통증이 있으며 잇몸 또는 치아 문제로 인해 불편을 겪는 환자,5
"질 내 이물질이 발견된 환자산부인과 진료가 필요한 상황으로, 질 내 이물질이 발견된 환자",5
급성 말초성 경증 코외상으로 인한 코 통증을 호소하는 환자,5
급성으로 발생한 상지의 경증 통증으로 환자가 <4 수준의 통증을 호소하는 경우,5
만성 말초성 이통으로 인한 귀 통증이 지속되는 환자,5
만성 중심성 경증 두통으로 인한 통증을 호소하는 환자,5
급성 말초성 찰과상으로 인한 경미한 통증을 느끼는 환자,5
동상/냉손상 의심 환경에서 발생한 동상/냉손상으로 인해 피부 손상이 있거나 통증을 호소하는 환자,5
"급성 말초성 경증 통증을 호소하는 환자로, 급격한 온도 변화로 인한 동상/냉 손상을 예방하고자 하는 상황입니다.화상 예방을 위한 조치 및 적절한 의료 지원이 필요합니다.",5
"양측 다리에 부종이 있는 환자로, 급성 말초성 경증 통증을 호소하는 환자",5
코막힘과 재채기를 동반한 코막힘의 증상을 보이는 건초열 환자 ,5
국소성 발진이 발생한 피부 상태를 보이는 환자,5
만성 중심성 경증 고환 통증으로 인한 따가운 통증을 호소하는 환자,5
"만성, 비급성 상태에 있는 환자의 사회문제 정신건강에 대한 상담 및 지원이 필요합니다. 해당 환자는 장기간 지속되는 정신적 어려움을 겪고 있으며, 사회적으로도 적응에 어려움을 겪고 있을 가능성이 있습니다. 종단상담 및 정신건강 전문가의 지원이 필요합니다.",5
소화기로 직장내 이물질을 제거하는 상황이물질이 직장 내에 있어 소화기로 제거하는 상황,5
환자가 심각한 호흡곤란으로 숨을 쉬기 어려워하며 피부가 푸르스름하게 변색된 상태,1
환자가 얼굴이 창백하고 식은땀을 흘리며 맥박이 거의 잡히지 않는 쇼크 상태,1
"환자가 바닥에 쓰러져 의식을 잃었고, 주변의 소리에 반응하지 않으며, 몸이 움직이지 않는 상태",1
환자가 심한 호흡곤란으로 숨을 쉬지 못해 곤란해하는 상태,1
환자가 심각한 쇼크로 인해 혈압이 떨어지고 의식을 잃을 위험에 있는 상태,1
"환자가 의식을 잃고 반응이 없으며, 몸이 축 늘어져 있는 상태",1
환자가 심각한 호흡곤란으로 인해 가슴을 크게 오르내리며 숨을 쉬기 힘든 상태,1
환자가 쇼크 상태로 혈압이 급격히 떨어지며 의식을 잃을 위험에 있는 상태,1
"환자가 의식을 잃고 반응이 없으며, 주변 자극에 전혀 반응하지 않는 상태",1
환자가 경련을 일으키며 몸이 떨리고 혼란스러운 상태,1
환자가 자신이나 타인에게 해를 끼칠 구체적인 계획이나 충동을 억제하지 못하는 상태,1
건강한 상태에서 조절되지 않는 위험한 행동을 보이는 환자,1
싸움이나 안전하지 않은 상황에 놓여 있는 환자,1
중증 호흡곤란을 겪고 있는 환자,1
쇼크 상태에 있는 환자,1
무의식 상태(GCS 3-8)에 있는 환자,1
"중증 호흡곤란을 겪고 있는 환자이며, 생명이 위급한 상황입니다.",1
쇼크 상태로 생명이 위급한 환자입니다.,1
"무의식(GCS 3-8) 상태인 환자로, 심각한 의식 저하가 있습니다.",1
"중증 호흡곤란을 겪고 있는 환자로, 생명이 위급한 상황입니다.",1
"환자가 도주할 가능성이 높고, 자신이나 타인의 안전을 위협할 수 있는 위험한 상태",2
"환자가 패혈증의 증상으로 고열, 빠른 호흡, 혼란을 보이는 상태",2
최근 발작을 경험한 환자가 발작 후 초조하고 불안해하는 상태,2
환자가 도주할 가능성이 높아 자신이나 타인의 안전을 위협하는 상태,2
환자가 극심한 불안과 초조함을 느끼며 안절부절 못하는 상태,2
"환자가 심한 불안과 초조함을 느끼며, 주위를 경계하는 상태",2
도주할 가능성이 있는 환자가 자신이나 타인의 안전을 위협하는 상황,2
환자가 숨을 가쁘게 쉬며 중등도의 호흡곤란을 겪는 상태,2
환자가 의식이 흐려지고 주변 상황을 인지하지 못하는 상태,2
열이 나고 면역억제로 감염 위험이 높은 상태,2
패혈증이 의심되는 환자가 고열과 빠른 호흡을 보이는 상태,2
환자가 도주할 가능성이 높아 안전이 위협받는 상태,2
도주할 가능성이 높아 자신과 타인의 안전이 위협받는 상태,2
중등도의 호흡곤란을 호소하는 환자,2
혈역학적 장애로 인한 증상을 보이는 환자,2
의식이 흐릿해져 주변 상황을 제대로 인지하지 못하는 상태,2
열이 나고 면역력이 저하된 상태로 감염 위험이 있는 환자,2
"패혈증의 가능성이 있는 상태로, 고열과 혼란이 동반된 환자",2
도주할 가능성이 높고 안전이 위협받는 환자,2
도주할 가능성이 있으며 반복적인 학대 위험이 있는 상태,2
열이 나고 아파 보이는 환자는 3 SIRS 기준에 미치지 않는 경미한 증상을 보이고 있습니다.,3
급성 중심성 중등도 통증(4-7)을 느끼는 환자는 통증으로 인해 불편함을 호소하고 있습니다.,3
"경증 호흡곤란을 겪고 있는 환자는 숨이 약간 가쁘고, 불안해 보입니다.",3
급성 중심성 중등도 통증(4-7)을 느끼는 환자는 통증으로 인해 약간의 불편함을 호소하고 있습니다.,3
출혈성 질환으로 중등도나 경증의 출혈을 겪고 있는 환자는 증상이 경미하지만 관찰이 필요합니다.,3
이물질이 있는 가능성이 있는 환자는 기도에 장애가 생길 수 있는 상황입니다.,3
경증 호흡곤란을 겪고 있는 환자는 숨이 약간 가쁘고 불안해 보입니다.,3
급성 말초성 중증 통증(8-10)을 겪는 환자는 극심한 통증으로 인해 괴로워하고 있습니다.,3
예측 FEV1 혹은 PEER이 40-60%인 알지 못하는 중등도 천식 환자는 숨쉬기가 어려운 상황입니다.,3
비정상 맥박수와 맥박압을 보이지만 혈역학적으로 안정된 환자는 현재 상태를 유지하고 있습니다.,3
호흡곤란이 없는 연하장애 환자는 음식을 삼키는 데 어려움을 겪고 있지만 호흡은 안정적입니다.,3
급성 말초성 중증 통증(8-10)을 겪고 있는 환자는 극심한 통증으로 힘들어하고 있습니다.,3
만성 중심성 중증 통증(8-10)을 겪는 환자는 지속적인 고통으로 힘들어하고 있습니다.,3
급성발병으로 지속되는 증상을 보이는 환자는 추가적인 검사가 필요합니다.,3
고혈압(수축기혈압≥220 혹은 이완기혈압≥130) 동반된 다른 증상이 없는 환자는 안정적인 상태로 보입니다.,3
고혈압(수축기혈압 200-220 및 이완기혈압 110-130) 고혈압 증상이 동반된 환자는 지속적인 모니터링이 필요합니다.,3
갑자기 보행이 어려워진 환자는 균형을 잃고 불안정하게 움직이고 있습니다.,3
경증 탈수를 겪고 있는 환자는 약간의 갈증을 느끼며 수분 섭취가 필요할 수 있습니다.,3
경증 호흡곤란을 겪고 있는 환자는 숨이 약간 가쁘고 불안한 모습입니다.,3
열이 나고 아파 보이는 환자는 SIRS 기준에 미치지 않는 경미한 증상을 보이고 있습니다.,3
경미한 불안이나 초조함을 느끼지만 비교적 안정되어 있는 상태,4
열이 나지만 건강해 보이며 감염의 가벼운 징후만 있는 상태,4
경증의 불안과 초조함을 느끼지만 비교적 안정된 상태,4
갑작스러운 불면증으로 인해 잠을 이루지 못하는 상태,4
"열이 나지만 건강해 보이며, 경미한 감염 증상이 있는 상태",4
경미한 불안과 초조함을 느끼지만 비교적 안정된 상태,4
경미한 불안이나 초조함을 느끼지만 안정된 상태,4
건강해 보이지만 열이 나고 가벼운 감염의 징후가 있는 상태,4
경미한 불안과 초조함을 느끼지만 안정된 상태,4
환자가 우울한 상태이지만 자살 생각은 없는 안정된 상태,4
대처하기 어려운 상황에 놓여 있는 환자,4
해를 끼치지 않는 행동을 보이는 안정된 상태의 환자,4
학대의 병력이나 징후를 보이는 환자,4
"열(건강해보임) 상태로, 1 SIRS 기준을 만족하는 환자입니다.",4
"만성적인 상태로, 평상시와 변화가 없는 환자입니다.",4
"급성 중심성 경증 통증(<4)을 경험하는 환자이며, 통증이 경미합니다.",4
"만성 중심성 중등도 통증(4-7)을 겪고 있는 환자로, 지속적인 불편함이 있습니다.",4
"급성 중심성 경증 통증(<4)을 겪고 있는 환자로, 통증이 경미합니다.",4
"의식소실의 병력이 없는 환자로, 상태가 비교적 안정적입니다.",4
"열이 나고 건강해 보이는 상태로, 1 SIRS 기준을 만족하는 환자입니다.",4
경미한 말초성 통증(<4)을 느끼는 환자,5
만성 말초성 통증(<8)을 호소하는 환자,5
상지의 만성 경미한 통증을 호소하는 환자,5
급성 말초성 경증 통증(<4)을 느끼는 환자,5
하지의 만성 경미한 통증을 호소하는 환자,5
상지의 외상으로 만성 경증 통증을 호소하는 환자,5
하지의 외상으로 만성 경증 통증을 호소하는 환자,5
급성 말초성 경증 통증이 있어 환자가 약간의 불편함을 느끼는 상태,5
만성 말초성 통증이 있지만 심각하지 않으며 환자가 이를 견디고 있는 상태,5
동상이나 냉손상으로 인해 피부가 손상된 환자,5
경미한 물림으로 인해 불편함을 겪고 있는 환자,5
쏘임으로 인해 불편함을 겪고 있는 환자,5
경미한 찰과상으로 인해 환자가 약간의 불편함을 겪고 있는 상태,5
봉합이 필요 없는 상태로 환자가 경미한 상처를 가진 경우,5
화상이 있으며 경미한 통증을 느끼는 환자,5
급성 말초성 경증 통증(<4)로 인해 환자가 약간의 불편함을 느끼는 상태,5
피부에 이물질이 있어 환자가 불편함을 느끼는 상태,5
상처를 확인해야 하는 상태로 환자의 상태를 평가 중인 경우,5
"스테이플이나 봉합사를 제거해야 하는 상태로, 환자의 상태를 평가하는 중인 경우",5
"국소성 발진이 나타난 환자로, 추가적인 평가가 필요한 상태",5
이 환자 호흡이 없어요! 바로 CPR 준비해주세요!,1
"혈압이 계속 떨어져요, 빨리 약물 준비하세요!",1
여기 의사님 바로 필요합니다! 응급키트 가져오세요!,1
"산소포화도가 70%예요, 빨리 기도 확보해주세요!",1
"출혈이 너무 심해요! 지혈대 가져와요, 빨리!",1
"심전도 찍어봤는데 VT예요, 바로 제세동기 준비!",1
환자 의식이 계속 떨어져요! 빠르게 대응해야 해요!,1
환자가 경련을 시작했어요! 진정제 필요합니다!,1
이 환자 혈액이 멈추지 않아요! 수혈 준비해주세요!,1
환자가 청색증이 있어요! 산소 공급 속도 높여주세요!,1
환자 심박수가 30 이하로 떨어졌어요! 조치가 필요합니다!,1
기도가 막힌 것 같아요! 흡입기 준비해주세요!,1
이 환자 심장소리가 안 들려요! 빠르게 CPR 시작하세요!,1
출혈이 심한데 아직 지혈이 안 돼요. 수술 준비해주세요!,1
환자 동공 반응이 없어요. 바로 진단해야 합니다!,1
산소포화도가 급격히 떨어지고 있어요! 바로 조치 필요합니다!,1
이 환자 무반응 상태입니다. 팀 호출하세요!,1
환자가 쇼크 상태로 보입니다! IV 라인 확보 빨리!,1
갑자기 심정지가 발생했어요! 응급 약물 준비해주세요!,1
환자 상태가 급격히 악화됐어요! 모든 장비 점검하세요!,1
"여기 환자가 계속 흉통을 호소해요, 빠르게 확인해주세요!",2
산소포화도가 조금 떨어졌어요. 모니터링 강화해야 해요.,2
"환자가 구토를 반복하고 있어요, 원인 파악이 시급합니다!",2
이 환자 복부 통증이 심하다는데 상태 확인 부탁드려요!,2
고열이 40도 넘었어요! 열을 낮추는 약물 준비해주세요.,2
"환자가 숨을 가쁘게 쉬어요, 산소 공급 필요해요.",2
"혈압이 불안정한데, 추가 처치가 필요해 보입니다!",2
의식은 있는데 이상 반응이 있어요. 의사님 호출해주세요.,2
"이 환자 갑자기 어지러움을 호소해요, 검사 필요합니다!",2
환자가 심한 두통을 느껴요. 빨리 진단이 필요해요!,2
환자가 혈뇨 증상을 보여요. 원인 파악이 필요합니다.,2
여기 환자가 심한 복통으로 못 움직이고 있어요!,2
계속 메스꺼움을 느낀다고 해요. 약물 투여 필요합니다!,2
환자가 식은땀을 많이 흘리는데 쇼크인지 봐야 해요.,2
환자가 두근거림을 계속 호소합니다. 검사 요청해주세요.,2
여기 환자가 저체온 상태에요. 담요 가져다주세요!,2
혈압이 비정상적으로 높아요. 바로 약물 투여해야 합니다.,2
이 환자 갑자기 혼란스러워해요. 빠른 진단 필요해요!,2
환자가 갑작스런 통증을 호소하고 있어요. 빠르게 진단해야 해요.,2
이 환자 계속해서 숨쉬기가 어렵다고 해요. 추가 산소 필요합니다.,2
환자가 손목을 심하게 삐었어요. X-ray 촬영 준비해주세요!,3
"여기 환자가 머리가 아프다는데, 좀 봐주세요.",3
팔에 발진이 있어요. 빠르게 확인 필요합니다.,3
배가 아프다고 계속 호소하는데 진찰이 필요해요.,3
환자가 손을 심하게 베였어요. 봉합 준비해야 할 것 같아요.,3
열이 나는데 급한 상태는 아닌 것 같아요. 해열제 주세요.,3
환자가 발목을 접질렀어요. 얼음찜질 필요합니다.,3
눈에 이물감이 있다고 해요. 검사 요청해주세요.,3
환자가 이틀째 기침이 심하다고 합니다. 진단이 필요합니다.,3
두통이 계속된다고 해요. 처방 요청합니다.,3
환자가 소변을 제대로 보지 못하고 있다고 해요. 원인 파악 필요합니다.,3
여기 환자가 넘어져서 타박상을 입었어요. 진찰 요청합니다.,3
피부가 가렵고 붉게 변했다고 해요. 약물 처방 요청합니다.,3
환자가 귀가 멍하다고 느낀대요. 청력 검사 필요합니다.,3
여기 환자가 기운이 없고 무기력하다고 합니다. 검사 요청합니다.,3
손에 가벼운 화상을 입었어요. 연고 처치 필요합니다.,3
가슴이 답답하다고 하는데 중증도는 아닌 것 같아요.,3
배가 더부룩하고 소화가 안 된다고 해요. 약물 처방 요청합니다.,3
환자가 목 통증을 호소합니다. X-ray 촬영 필요합니다.,3
발바닥에 통증을 느낀다고 해요. 진찰 필요합니다.,3
환자가 손목에 가벼운 통증을 호소합니다. 진찰 필요합니다.,4
여기 환자가 피부에 작은 상처가 생겼어요. 소독이 필요해요.,4
발목이 살짝 부어있다고 합니다. 냉찜질 권장합니다.,4
환자가 소화불량을 느끼고 있다고 해요. 약물 처방 부탁드립니다.,4
목이 아프다고 해요. 진단 후 간단한 처치가 필요할 것 같아요.,4
이 환자가 피부 건조증으로 가려움을 호소합니다. 보습제 권장합니다.,4
손가락을 살짝 베였어요. 소독 후 붕대 감아주세요.,4
여기 환자가 감기 증상으로 내원했어요. 기본 약 처방해주세요.,4
배가 더부룩하다고 호소합니다. 추가 검사는 필요 없어 보입니다.,4
머리가 가볍게 아프다고 하는데 심각한 증상은 아닌 것 같아요.,4
환자가 손톱 주위가 부어있다고 해요. 감염 가능성 확인 필요합니다.,4
가벼운 두드러기 증상이 있어요. 알레르기 약 처방 필요합니다.,4
이 환자가 무릎에 가벼운 통증을 호소하고 있습니다.,4
여기 환자가 가벼운 어지러움을 느낀다고 해요.,4
발바닥에 작은 물집이 생겼다고 합니다. 간단한 처치로 해결될 것 같아요.,4
가슴 답답함이 있지만 검사 결과 이상이 없다고 합니다.,4
환자가 손톱에 가벼운 충격으로 통증을 느낀다고 해요.,4
입술에 헤르페스 증상이 있어요. 약 처방 필요합니다.,4
환자가 손목에 간단한 긁힘이 있다고 합니다. 소독 부탁드립니다.,4
목이 간지럽고 건조하다고 해요. 가글 용액 처방 필요합니다.,4
환자가 예방 접종을 받으러 왔다고 합니다.,5
여기 환자가 건강 검진 상담을 요청했어요.,5
환자가 약 처방 갱신을 위해 방문했습니다.,5
피부에 작은 점이 생겼다고 해서 확인 요청드립니다.,5
가벼운 기침으로 약 처방만 필요하다고 합니다.,5
환자가 단순 체중 감량 상담을 위해 방문했습니다.,5
여기 환자가 일상적인 혈압 측정을 원한다고 해요.,5
눈이 가끔 가려운 증상을 호소하고 있습니다.,5
입냄새가 심하다고 해서 구강 위생 상담이 필요합니다.,5
피부에 가벼운 건선 증상이 있다고 해요.,5
일반적인 건강 검진을 위해 방문했다고 합니다.,5
환자가 귀에 약간의 이물감을 느낀다고 합니다.,5
발톱에 이상이 생겼다며 상담을 요청했어요.,5
환자가 일상적인 예방을 위해 내원했습니다.,5
피부가 햇볕에 탔다고 해서 로션 처방 요청합니다.,5
머리카락이 가늘어졌다며 상담을 요청합니다.,5
환자가 소화 개선을 위한 영양제를 요청했습니다,5
일반 피로감을 해소할 방법에 대해 상담 요청했어요.,5
코가 막혀서 간단한 비강 세척 처방을 원한다고 합니다.,5
평소 건강 상담을 위해 예약하고 왔다고 합니다.,5
호흡기 질환으로 인해 의식 수준이 심각하게 낮아진 환자,1
"  호흡기 질환으로 인한 과다호흡증후군으로, 의식 수준이 매우 낮은 상태의 환자입니다.",1
"중증 호흡곤란을 호소하는 20주 미만의 임신부로, 산부인과 응급실 방문이 필요합니다.",1
생식기 외상으로 인해 무의식 상태에 있는 환자,1
중증 호흡곤란으로 인한 응급 상황이 발생한 물질오용 또는 물질금단 환자,1
중증 호흡곤란을 호소하며 혈뇨 증세를 보이는 환자.,1
중증 호흡곤란으로 인한 연하장애 또는 연하곤란이 있는 환자그리고 이비인후과 카테고리에 해당합니다.,1
중증 두부 외상으로 인해 의식이 무의식 상태에 있는 환자,1
상지 통증을 호소하며 쇼크 상태에 있는 환자,1
"심각한 관통 상처를 입은 환자로, 의식이 없거나 의식이 혼미한 상태인 환자입니다.",1
"성폭행을 당한 환자로, 무의식 상태(GCS 38)에 있는 경우",1
토혈로 인한 중증 호흡곤란을 보이는 환자,1
호흡을 하지 않는 상태로 위급한 상황에 처한 환자,1
복부종괴나 팽만으로 인해 쇼크 상태에 있는 환자,1
다뇨증 환자가 쇼크 상황에 처한 경우,1
중증 호흡곤란을 호소하는 환자로써 심인성 흉통이 의심되는 경우.,1
중증 호흡곤란을 보이며 저체온증에 시달리고 있는 환경손상 환자입니다.,1
화상으로 호흡곤란 증세를 보이는 환자,1
물질 오용으로 인해 발생한 심각한 중독으로 인한 쇼크 상태에 있는 환자,1
단독 복부외상으로 인한 중증 호흡곤란을 보이는 환자,1
체표면적이 25% 이상이 화상을 입은 환자,1
"  입, 인후, 경부에 외상을 입었고 무의식 상태(GCS 38)에 있는 환자  ",1
중증 관통상을 입은 환자로 인한 쇼크 증상을 보이는 환자,1
토혈로 인한 출혈성 쇼크를 보이는 환자,1
중증 호흡곤란을 보이며 실신이나 전실신 증상이 있는 심혈관 질환 환자,1
중증 호흡곤란을 호소하는 환자 중 심장과 관련된 흉통을 경험하는 환자,1
안면외상으로 인한 쇼크 상태에 있는 환자,1
중요한 호흡기 문제로 숨을 참고 있으며 의식 수준이 매우 낮은 환자,1
"해당 환자는 복부 부위에 둔상을 입은 상태이며, 이에 따른 충격 증세가 나타날 수 있습니다.",1
중증 탈수로 인해 혈액순환이 저하된 상태의 환자,1
중증 호흡곤란으로 인해 보행이 어려운 환자,1
긴급한 상황일 수 있으므로 응급처치 및 신속한 조치가 필요한 환자,1
복통으로 시작된 심한 충혈성 쇼크 상태의 환자,1
"의식이 없거나 매우 혼란스러운 상태로, 발작을 일으키는 환자",1
전신성 부종으로 인한 쇼크 상태에 있는 환자,1
중증 호흡곤란을 보이며 쏘임으로 인한 알레르기 반응이 의심되는 환자,1
실신 또는 전실신 상태에서 쇼크 증상을 보이는 환자,1
생식기 외상을 입고 의식 수준이 낮은 환자,1
알레르기반응으로 인해 발생한 호흡곤란과 혈압 하락으로 인한 쇼크 증상을 나타내는 환자,1
중증 화상으로 인한 환경손상이 우려되는 환자,1
조절되지 않는 기괴한 행동을 보이는 환자,1
"단독 관통상을 입은 환자로 오는 환자로, 쇼크 증상이 나타나는 환자",1
구강이나 식도에 이물질이 있어 호흡곤란이나 질식 가능성이 있는 상태쇼크 증세를 보이거나 쇼크 상태에 있는 환자,1
중증 호흡곤란을 호소하는 성폭행 피해자,1
의식이 없거나 심각하게 감소한 상태로 사지약화나 뇌졸중 증상이 나타나는 환자,1
중증 호흡곤란이 있으며 비정상 검사 수치를 보이는 환자,1
열에 무의식이 동반된 환자 중 의식 수준이 GCS 38 사이인 경우,1
중증 호흡곤란을 호소하며 복통을 호소하는 환자,1
두통으로 인해 쇼크 증상을 보이는 환자,1
옆구리 통증과 함께 쇼크 증상을 보이는 환자,1
심혈관 질환으로 인한 비 심인성 흉통과 쇼크 증상을 보이는 환자,1
"의식이 없거나 무의식인 환자로, GCS 점수가 3에서 8 사이인 환자",1
외상성 척추 손상으로 인해 의식이 없는 환자(GCS 38),1
외상으로 인한 중증 호흡곤란을 보이는 환자,1
"국소성 부종이 발생하여 심한 통증을 호소하고 있으며, 쇼크 상태에 있는 환자",1
열상이나 천공으로 인한 출혈이 심한 상태로 출혈로 인한 쇼크 증상을 보이는 환자,1
심혈관 질환이 동반된 전신성 부종으로 인해 의식 수준이 매우 낮아 GCS 점수가 3에서 8 사이인 환자,1
심각한 수분 부족으로 인해 혈압과 혈중 전해질 수치가 급격히 변화하여 쇼크 상태에 놓인 환자,1
중증 외상으로 인한 무의식 상태(GCS 38)를 보이는 경부 외상으로 오는 환자,1
척추 골절과 신경학적 손상을 동반한 중증 관통상을 가진 환자두부에 관통상을 입은 환자,1
신경과의 현훈 중 하나인 쇼크 상태에 있는 환자,1
자신이나 타인에게 피해를 입힐 수 있는 조절되지 않는 기괴한 행동을 보이는 환자,1
쇼크 상태에 있는 환자로서 특히 하지에서 발생하는 통증을 호소하는 경우,1
호흡기:과다호흡증후군:쇼크쇼크 상태에 있는 환자로 호흡이 과다하고 빠른 속도로 이루어지는 상태를 보이는 환자,1
중증 호흡곤란을 경험하며 유해물질을 흡입한 환자들은 즉시 응급상황으로 분류됩니다. ,1
중증 호흡곤란을 호소하며 흉통을 느끼는 환자,1
창백하고 호흡이 곤란한 환자,1
심각한 두통을 호소하며 쇼크 증상을 보이는 환자,1
피부:쏘임(Sting):무의식(GCS 38)물림 또는 쏘임으로 인한 피부 손상이 있으며 의식 수준이 낮은 환자,1
" 호흡이 과다하고 뚜렷한 호흡 소리가 나는 환자로, 의식 잃고 있는 상태에 있습니다. 호흡기 속도가 높아지면서 호흡 소리가 확연히 들리며, 의식이 떨어져 있는 상태입니다.",1
"열상을 입고 의식이 없는 상태로 왔다면, 뇌손상의 가능성이 큽니다. 또한 천공이 있는 경우에는 상처가 심하고 출혈이 심할 수 있습니다. 신속한 응급처치와 병원으로의 이송이 필요합니다.",1
발작을 보이는 환자,1
복통과 함께 쇼크 증상을 보이는 환자,1
중증 호흡곤란을 호소하며 흉통을 호소하는 환자,1
구강이나 식도에 이물질이 있어 중증 호흡곤란을 일으키는 환자,1
절단 상처가 있고 쇼크 증상을 보이는 환자,1
중증 호흡곤란을 보이는 물림 상처가 있는 환자,1
맥박이 없고 차가운 사지 말단을 보이며 중증의 호흡곤란을 보이는 환자,1
중증 호흡곤란을 호소하는 인후통 환자.,1
심혈관:사지 말단부위에 맥박이 없고 차가운 상태쇼크로 의심되는 환자,1
중증 호흡곤란과 함께 전신성 부종이 나타나는 환자,1
중증 호흡곤란을 보이고 있는 환자,1
중증 호흡곤란을 보이며 상지 손상을 입은 환자,1
"환자의 의식 수준이 심각하게 하락하여 GCS 38에 해당하는 상태로, 호흡기 알레르기 반응으로 인한 무의식 상태에 있는 환자입니다.",1
"중증 관통상을 입은 환자로, 의식이 없거나 의식 수준이 매우 낮은 상태인 환자.",1
고혈당으로 인해 의식이 없는 환자무의식 상태에서 GCS 점수가 38 사이인 환자,1
중증 호흡곤란을 보이는 하지 손상 환자,1
상지 통증과 동반된 중증 호흡곤란을 보이는 환자,1
"의식이 없거나 깊은 혼미 상태에 있는 환자로, GCS 점수가 3에서 8사이인 환자",1
중증 호흡곤란을 호소하는 요통 환자.,1
"무의식에 빠진 환자로, 인후통을 호소하며 Glasgow Coma Scale(GCS) 점수가 38점인 환자",1
임신 중 재발하는 질출혈로 인한 주의가 필요한 산모,1
외상으로 인한 단독 흉부 관통상으로 쇼크 상태에 있는 환자.,1
심한 출혈로 인해 무의식 상태에 있는 환자,1
중증 호흡곤란을 호소하며 응급실을 찾아오는 환자,1
무의식 상태에서 구강이나 식도에 이물질이 있어 위험한 상황에 처한 환자,1
복통을 호소하며 심하게 압박감을 느끼는 환자쇼크 상태일 가능성이 있는 환자,1
"심정지의 가능성이 있는 상태로, 환자가 의식을 잃고 호흡이 없는 상황입니다.",1
얼굴 연조직염이 발생한 환자로 안와 주위를 포함한 발진이 있습니다.,2
급성 중심성 중증 통증을 호소하는 단독 흉부외상 관통상으로 인한 환자,2
의식수준이 변화하고 호흡기 증상을 동반한 알레르기반응이 의심되는 환자,2
"패혈증의 가능성이 있는 상태로, 고혈당 문제와 동반된 환자",2
"의식수준이 일부 변화된 상태로, 설사 증상이 동반된 환자",2
혈역학적 장애로 인한 혼란을 보이는 환자,2
심심한 통증이 있고 주로 흉통을 호소하는 환자,2
계획적인 자살을 시도하고자 하는 환자,2
소화기 질환으로 인해 지속적으로 상당량의 토혈이 나타나는 환자,2
"패혈증의 가능성이 있는 20주 미만의 임신부로, 고열과 혼란이 동반된 환자",2
급성 중심성 중증 두통으로 고통을 호소하는 환자,2
의식변화와 호흡곤란 증상을 보이는 환자호흡기 이물질로 인한 호흡장애 가능성이 있는 환자,2
고위험성 사고로 인한 흉부 둔상을 가진 환자,2
중등도 호흡곤란을 호소하는 환자,2
"패혈증의 가능성이 있는 상태로, 구토 혹은 구역을 보이며 고열과 혼란이 동반된 환자",2
호흡기 이물질로 인한 호흡곤란을 경험하고 있으며 열 및 면역억제 상태에 있는 환자,2
"피부에 혹, 돌기, 굳은살이 있으며 의식 수준이 일부 변화된(GCS 913) 환자",2
손가락의 외상성 절단으로 인한 급성 상처가 있는 환자,2
"음순부종이 발생한 환자로 패혈증 가능성이 있는 상태로, 고열과 혼란이 동반된 환자",2
유방에 발적이 있고 압통이 동반된 상태로 혈액순환이 저하되는 환자,2
중등도 호흡곤란 증상을 동반한 핍뇨증 환자,2
"귀가 손상된 환자로, 패혈증의 가능성이 있는 상태로 판단되는 환자입니다.",2
의식변화와 함께 GCS가 913으로 저하된 환자. 가능한 심장병이나 혈관 질환으로 인한 전신성 부종의 가능성을 염두에 둬야 함.,2
중등도 호흡곤란을 보이는 귀에 손상을 입은 환자,2
열 및 면역억제 상태에서 고혈압이 있는 환자,2
외상:단독 흉부외상둔상:혈역학적 장애혈역학적 장애를 보이며 단독 흉부 외상을 입은 환자,2
급성 중심성 중증 통증을 호소하는 중증 관통상을 가진 환자.,2
중등도 호흡곤란을 보이며 전신성 부종이 의심되는 환자,2
사지 말단부위에 맥박이 없고 차가운 상태인 환자,2
"패혈증의 가능성이 있는 상태로, 옆구리 통증과 고열이 동반된 환자",2
단독 복부외상으로 고위험성 사고기전에 노출된 환자,2
의식변화를 보이는 20주 미만의 임신부로 의식상태가 GCS 913인 환자,2
구강 혹은 식도에 이물질이 끼어 혈역학적 장애를 보이는 환자,2
의식 변화와 함께 호흡기 알레르기 반응이 있는 환자,2
하지부위의 통증을 호소하며 의식수준이 변화된 환자,2
절단 상처로 인한 출혈로 혈액순환에 문제가 생기는 환자,2
의식 수준이 있는 정도의 두부 손상을 입은 환자,2
